sample_id,longitude,latitude,original_class_code,original_class_name,original_verified,original_verification_source,original_verification_notes,second_reader_class_name,second_reader_confidence,second_reader_initials,second_reader_source,second_reader_imagery_date_visible,second_reader_timestamp_utc,second_reader_notes,adjudicated_class_name,adjudication_decision,adjudicator_initials,adjudication_timestamp_utc,adjudication_notes,final_class_name,final_include_in_two_reader_adjudicated_reference,final_resolution_status,contact_sheet,contact_position,contact_sheet_path,map_url
RS05_015,103.6429496,1.5298276,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,2,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=1.5298276,103.6429496"
RS05_016,103.5829411,1.9467911,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,3,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=1.9467911,103.5829411"
RS05_017,102.9556965,2.2720442,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uninterpretable,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"VHR image at point is cloud-obscured, shadowed, or otherwise not interpretable.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNINTERPRETABLE,contact_24.png,4,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.2720442,102.9556965"
RS05_018,103.317637,2.7366488,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,5,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.7366488,103.317637"
RS05_019,102.7519878,2.2005473,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is inside a regular orchard/field block rather than continuous forest.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_24.png,6,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.2005473,102.7519878"
RS05_020,103.3246119,2.4626197,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,7,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.4626197,103.3246119"
RS05_021,103.6465569,2.1411227,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,8,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.1411227,103.6465569"
RS05_022,102.43932,1.36926,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,9,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=1.36926,102.43932"
RS05_023,103.2475211,2.5456193,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,10,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.5456193,103.2475211"
RS05_024,102.7977708,2.5800594,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_24.png,11,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.5800594,102.7977708"
RS05_025,103.5897167,2.4565297,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,12,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.4565297,103.5897167"
RS05_026,103.9154539,1.9619789,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_24.png,13,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=1.9619789,103.9154539"
RS05_027,102.8770448,2.2425719,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,14,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.2425719,102.8770448"
RS05_028,103.787626,1.6879038,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,15,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=1.6879038,103.787626"
RS05_029,102.4411618,2.4386427,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_24.png,16,contact_sheets_z18/contact_24.png,"https://www.google.com/maps/search/?api=1&query=2.4386427,102.4411618"
RS05_030,103.1192734,2.565027,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,1,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.565027,103.1192734"
RS05_031,103.6428198,2.0836306,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,2,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.0836306,103.6428198"
RS05_032,103.5902445,2.2008749,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,3,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.2008749,103.5902445"
RS05_033,103.3811354,1.7752077,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_25.png,4,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=1.7752077,103.3811354"
RS05_034,103.8632036,1.8098338,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,5,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=1.8098338,103.8632036"
RS05_035,103.7264319,2.1837599,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_25.png,6,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.1837599,103.7264319"
RS05_036,102.5695546,2.5852262,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,7,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.5852262,102.5695546"
RS05_037,102.7218961,2.5122985,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uninterpretable,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"VHR image at point is cloud-obscured, shadowed, or otherwise not interpretable.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNINTERPRETABLE,contact_25.png,8,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.5122985,102.7218961"
RS05_038,102.4868273,2.6189105,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,9,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.6189105,102.4868273"
RS05_039,102.9194908,1.8706045,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,forest,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_25.png,10,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=1.8706045,102.9194908"
RS05_040,103.2143289,2.3111462,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,11,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.3111462,103.2143289"
RS05_041,102.6216035,2.3551945,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,12,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.3551945,102.6216035"
RS05_042,103.4164322,2.1917527,5,forest,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,forest,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: continuous irregular forest canopy at point.,,,,,,forest,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_25.png,13,contact_sheets_z18/contact_25.png,"https://www.google.com/maps/search/?api=1&query=2.1917527,103.4164322"
